ra dec
46.39663040436142 3.8970173374034216
150.49918602043752 1.5755149084136293
217.34679331742947 33.93732626833578
39.06966993166883 59.66572374771616
189.04536223889934 26.013143456752932
160.2069581771061 39.88302010270616
216.22848015022706 35.57521589103266
42.042574189522156 -3.5056145852053344
39.29110308851276 -26.543324649757047
168.05599809919306 -61.28255361801693
198.25629632219074 -19.512946378963736
176.1126857941203 19.746594051713455
115.4420850363987 -14.743681969624467
244.98776774086764 5.159033490222773
265.1762200448183 -53.67464923128523
11.097001313298561 2.5278430608059352
139.15637363315213 29.928631750283916
15.067933013725362 -33.722980048667225
91.95275828358605 -6.322121762722591
261.3867977855359 -35.49206082504631
255.6897883366536 -48.790167962471656
253.66665242724335 -44.03230147918293
16.788010729443474 59.79809284815631
145.1774379524932 31.182608852591397
145.19352897661634 31.20858805673513
215.1581510764687 39.67819200511842
127.77548884818243 19.186654066538058
147.58649461206727 57.98940290940772
161.4447041085273 -60.00475091155758
150.10359263875984 2.550709539872041
137.02151730546643 -9.36153202605759
40.1022486460302 38.91752827914762
2.409604866655759 -32.2191154987853
143.69314509739877 17.045580796102346
15.713083645694658 -21.856830433412377
161.15615529150492 -60.45832906532809
197.8956895038693 22.158547324891806
249.7990400322023 53.68060066002705
36.0079035334624 -4.223712808763357
234.98322330290534 -3.2478168279781845
215.28493470054877 53.19222095280281
232.99963583704528 23.98707127981198
160.96779065383868 -60.11785690737296
238.91969666916353 66.3739196241643
56.017008257437396 32.12125056419927
14.61665876384097 26.934785060071174
34.91606980721578 -3.0082572777546326
202.51671913826664 47.17039738449397
36.076214157637274 27.824821911685177
125.4610460915991 21.27553796843445
168.0022617104318 -61.2820058989612
161.0270486976313 -59.97563645401343
116.82860879271581 -19.387652613664226
248.57380490895991 -47.82056378788591
255.68745554483667 -48.804623753902376
212.11213057038574 -26.975263639899094
18.23139733748642 -72.44021211562465
22.883522185311797 33.57527994029862
122.24821662149317 20.864242144513437
64.57655082132258 -47.872102743518674
41.26981952720165 -53.093632113156154
265.24867639005424 -53.67745573231793
212.53510502187862 -43.44110599912808
265.90972993304854 -29.14111034192815
22.780886570627153 6.473994412021991
12.762137730145724 -73.26400964396623
83.76485029939434 -5.490569164385744
265.931481860556 -29.1647918887681
137.7826841668665 54.306672085866936
17.0620174450219 -14.450797471924105
102.04869175309234 70.26956252918225
83.87457097693965 -5.482920531848571
99.2420656626042 -48.44150489102738
149.73897264783693 2.2206744211653606
207.33034900724817 4.019663378721223
138.37062455689951 -10.31527392369352
38.24285308212585 -53.004657370496744
6.9869441673228385 0.513407755350305
136.2869330642849 7.697404259346772
134.7544968069157 -47.502443834184255
83.85576731088557 -5.395998481393477
210.8096489385164 54.30173742369035
183.76269082160044 33.199080569604526
168.71283021428647 55.0328621526042
103.66697488142793 54.10768758041032
109.80842683587812 -24.982564293560234
222.70178246598934 35.554933482807726
162.46965820249434 32.98414852992192
24.18386360385 15.805211423790828
188.194889399389 13.880079264093773
174.38811090697507 29.97432942363571
265.11189822374064 69.06478950707468
266.50938199722106 -29.17764832272492
230.06123200432472 -57.15519204782182
250.02882569560083 -46.48717145499049
55.02810626821241 -18.657415715377038
116.84504171129429 -19.306327239679394
53.35090802878025 -27.582085274182983
126.98728206489717 21.44184174360533
180.4338922765118 -18.933983045416685
53.065743310245665 -28.024508820451793
161.01087960222938 -60.018228135156704
26.803707383895258 2.3741825919397384
55.229339344220094 -28.410110707012574
241.69312587843473 81.53075312776056
143.00113972498514 36.967520068961804
229.3607056106245 3.4559826241130662
29.588508974831196 -24.98997338538626
147.21924797183732 -13.252980433148622
140.1216232959652 30.411122153225335
239.65673326851868 -14.20697311434872
56.02503536395787 32.24802689347218
63.63499026781223 5.653431390652137
268.59857488753903 -29.88615674392979
10.592565650915654 40.99014455354648
34.79716559292194 57.1646514800893
244.1965239872217 -22.927009939386224
88.46260536409228 -33.64107411258026
51.86736829261507 -53.51857272644029
151.50427663246748 -33.91856528013722
98.04349910759812 4.966678091906726
5.310406061900913 -8.60094304402407
211.58807114747225 22.500515340868436
191.49376604121113 1.041389096034909
242.74829298401386 54.71934173026079
267.67350707299227 -29.854656475087477
10.903143652005328 -20.618560951835487
109.68090725689635 -24.931822627743056
94.18053951793118 -39.85895738600136
207.206918310739 49.37007062614955
205.54759290427165 60.392460514405435
63.62828925231392 5.562012818597946
207.26997348186418 26.4997711181347
160.0665140136571 39.963091782443634
249.2095004845109 41.007427360528666
91.92547136832678 -6.390160529270485
70.441283608847 -58.06437268604748
206.7504628525974 39.427861311068725
187.86729994889396 25.66043873291825
238.06566760045627 20.36057435423035
212.55183325757514 -43.32277995357482
190.782833743711 13.185371664095504
187.44529129488643 7.999396190313151
267.1045187417077 -30.54482313094615
150.07161768116634 2.7562474747005976
251.65118102419845 -45.797567737720975
10.848736899379928 41.0743622599786
150.28561687941303 2.0144843755079647
222.73824628888434 -0.005068100084949357
36.817295069572296 61.62188291624437
160.89235968490652 -59.09455457666102
194.74482000451349 -1.7026120540198013
34.989485228184726 34.475106345116714
117.71377573591862 50.081100920372975
54.143889963982325 -35.792397144185806
269.2988298456635 66.4639438288569
15.405305995966517 -71.57652234101907
15.701005091661907 -22.122715603933635
88.46221427378515 -33.64097753669472
187.4414396454844 7.98798058120575
184.55624961482513 58.61403988740108
261.2375625400941 -34.195598151677515
3.744958267998174 -49.867740382610414
189.28097804438474 -68.41228939825938
49.32349020191273 -41.10453311082526
47.940045579972114 -17.456836349384677
161.12618941755483 -59.39535724245337
95.38365357608335 -27.165151387296675
143.5048357299847 -62.507666766260456
100.36711413768944 9.547184614558503
6.161557631597474 -1.9703614237993223
36.943343642369605 28.220983714779113
159.3432092952786 -58.60021696194976
100.36257887461733 9.50364551354921
56.1027397794794 32.17076859024395
18.0541534154216 -72.69512151096276
151.01018271136002 0.09781823081334504
204.31831796696562 8.986708573393255
160.90360863230018 -59.5677773215919
241.00683929700315 43.16529163905196
88.19784103502597 -21.160133905382306
95.4135568569253 -27.26474638689411
102.28267340691558 -4.519692285848567
63.45709839746954 -32.006906920993636
4.790709645155596 59.335049045827624
19.269898971985608 -54.97960374422597
161.03866246165256 -59.62180133405222
20.05843426829279 14.421221927326451
260.2172866908476 32.48730649687212
245.14691169227183 -50.68052808640084
250.086188899052 -48.905001437508545
222.4120582746088 -10.192445851356375
246.06485656013373 41.29103050148032
183.83720267759847 36.36490761859463
73.57625657966939 -3.0427375460133947
80.66246549666045 33.3745052201108
165.1453218351131 -77.54649187317035
179.33719443960038 60.15158794893171
198.07456071070274 -62.651356417742946
241.2991899274561 50.15561574319882
265.45563114219453 -27.81801167063691
80.72376516341707 33.485711286852364
241.48450110996518 54.62298809935256
168.42913310034405 -26.80481733450278
158.1826906496342 57.599592661509355
36.76391450771865 61.86987115819441
248.97237091092762 -47.54179571994343
168.44203720267635 40.25067314793116
154.37705166244936 -46.4117858263615
13.381359747735416 -72.80922565450196
236.85905473022115 -37.89109630058409
83.80706241712 -5.479768760965245
217.3179951979981 34.696429709262915
201.5700808704629 29.03441068893607
228.8425709629022 -19.45640759728328
83.05003951088564 -11.520902110641813
9.866495638015143 3.3148062410163264
161.28603937306002 -59.47412717625723
155.997134387794 -57.76265523346179
101.35823234280329 21.28599521106615
158.33031690254882 57.590251795853895
28.25489374615837 -13.952966859837904
69.20867845300995 29.587274416725233
28.206293938921625 0.9916325077225921
186.12193342821274 7.31086895983513
147.5591957317385 28.06159401706185
158.46089947374065 57.498219329965785
160.30768244869233 -59.84414519831675
137.9100459299333 60.036662544619965
265.81304854954516 -29.313391299640454
187.44296977388132 7.997831419515744
246.5269987001447 -44.72248214299572
198.3815116756661 -19.541307255219603
210.54572126919751 -10.448350995937727
190.56977307324289 11.617552667490797
201.38621107422463 29.26824127353945
227.50859489485512 5.968234209431538
115.56601391511848 -14.631541554857021
83.4284962496489 -50.012225460904595
70.07531352200584 50.43318094164574
118.06593778749857 27.554709173367417
44.9941586661187 36.82055482561596
73.49418137055545 -10.315044778440686
245.19839051558768 -52.93606124860743
155.1263808422493 25.465244364962878
16.28763488740571 -6.1134992362402825
4.5543729316242025 30.065175677274105
176.50835691739562 47.72843849450184
168.08140655130103 -61.0628479007159
109.40946934768074 37.78085707306481
238.96202787480885 66.35202246013974
205.1560947890831 40.24927956578871
233.87068874173286 -50.6036792559824
187.66780431300066 41.56574243211773
126.597177714766 21.62043859787634
151.0441829774705 42.53503257321199
36.40064348711956 62.05843087447882
266.4125074922308 -28.482290664789023
156.0147044782224 -57.671933594253375
148.92072105402406 69.65789527724881
17.18088153187314 13.351453837762854
10.4107783292314 -8.996004577376798
54.34317992069448 -35.25969419225319
253.53332890139376 -44.153095704894696
202.1487797968739 -1.5903598200126574
54.264362050871846 -35.74408520357442
214.03580960049158 52.04837080444657
202.46563751859753 47.19457705779599
167.97295869653456 -61.30505113230577
176.7751210033463 -16.86442464432685
235.44076147874955 66.17722234428366
55.77417132237381 -53.64316771055717
187.46170743672855 8.04603206073348
73.94515855070965 -53.28063841377797
170.09294961994968 -13.781652048257257
195.49171438995052 27.729639092241943
214.6335322830724 -60.996618470347585
162.87251576821802 -21.35279143891583
199.07412869691484 19.97417577640051
137.84074374383852 -64.94856861569492
230.92315930203486 -57.04795061368803
151.60165063648805 34.86132362442237
188.4517081746955 7.684943897527317
58.89942093715537 30.996912746636696
53.111910484062115 -27.68339823308394
266.8844682003372 -28.148746684546364
24.445002382937407 -12.919883487773623
55.57237293818721 -35.391446618731415
193.19524997755545 -29.605737752764114
11.936743603685233 -25.249041685763267
167.97105244891767 -61.30493707837526
236.63911642196373 -47.693386259054314
104.85526552490045 -55.86159337954023
258.09401893657383 -38.50239228977474
100.62358544818873 -27.48677686899595
40.134954093064074 39.01507132333996
208.2491427295616 -66.38041935407485
170.8867922815815 43.17829485480773
265.16215882255443 -53.66424620761541
198.2619313341755 -19.5822830268848
161.02851376605994 -59.6030911787883
257.3676713209985 -44.48788897200731
136.55482288832448 69.58842246618107
72.26440152000309 44.97919338484876
166.40297268813725 -0.014102664682724584
5.034730492054357 59.26112087704847
38.469924074198325 -58.60068154452908
216.82426861459516 32.88517643164651
227.44347093282454 57.000995668465244
42.10268675388365 -3.5286120364426776
36.16179963243872 -0.0016482909350075694
169.80957301489332 -61.46370601204989
201.39771726816693 -39.02540374874245
19.39561574461651 -55.00600433284906
213.69737710528923 52.149335148521864
150.68719767524783 32.80878329393601
71.6578248904899 -48.57623392935334
173.02241555075838 4.925230833451921
128.5482758043922 -59.187045857272295
11.091305130452227 -20.54355889308221
24.337100142442097 -12.740830692025844
23.6208128385759 30.713846780367234
179.11731924921335 55.12526079070086
203.8726276801562 40.97454104285803
150.24441851050406 2.019230862197223
258.10704799517305 -38.46612531870311
161.40487171022986 -60.003159875487654
253.4874524628631 -39.776811254334866
45.35916540230213 60.529005927589665
80.33111445339931 -69.71837860436402
230.5725069302568 27.683385303269784
150.42478854982068 1.90044751309496
187.58879058727146 12.445772422850442
204.9826674897471 -31.639858855072664
257.04678444384496 61.884715621908306
261.3933102772575 -34.3884117174349
253.53332890139376 -44.153095704894696
4.430941607217024 30.095397189113527
158.1046768237505 57.47067592634277
7.060961168649954 -75.5832803277076
215.75926864747365 -39.51189279844398
234.8013754387033 21.77987163807162
210.51472623225845 54.30838179573746
161.23077036051563 -59.738492592420535
40.81050417344619 37.32111014937149
109.36345002652563 37.697898091520145
229.1734077968328 7.029351813971669
140.90335562863706 -23.21550134940219
204.27502216793704 -29.866357943603937
56.1611695564661 32.14902858027421
52.20514252264714 -21.687128245413565
150.24542614049795 1.90008095155986
200.56514182249114 -16.732138960758117
23.450093219292015 30.60740778220343
266.63373695196896 -28.697087636635523
209.9577566658012 51.61270035268399
187.9888319655695 41.77121443485048
186.81936318556802 21.86643754770361
161.05548092228693 -59.91980060006395
170.17347742134064 53.083657697916756
161.1604983617901 -59.71612397348465
189.44364589494023 11.83692401902155
51.4396165577555 30.75940468455218
38.440921766586705 61.46493079409832
18.039529016209524 -72.82221301872657
149.87760683049922 2.338546409601078
30.16326157370783 -8.765085731160948
215.31960531145486 53.10187524486574
45.35181744927123 -47.1346512291509
67.48741702066124 35.32556455460631
54.685144076221796 15.48771419786767
150.53654952938953 2.6841675522305564
266.33050788350033 -17.96376003404277
202.5245191861044 -31.619429975399537
160.79899561381785 31.462532872471822
249.10608175373503 40.961515615198564
83.86679704809815 -69.26976627339448
218.18776736326416 33.95415043016021
188.90190074722892 12.550895936598144
123.3803598538059 25.750805862985988
266.9733122565274 -29.242485666645532
245.91317391189438 -26.498670734424564
217.28649555545823 35.70908749098111
168.25135700420762 -26.344396893429852
184.18377721739486 12.995183688299674
56.09022768368575 32.1771653250887
145.33473932989395 -54.520646761157806
115.28553651889328 20.42904176294347
218.10522444973094 33.636515598011364
4.362895547073581 79.25623219513565
235.05864982958803 -3.284895724479782
266.9531921702852 -31.03060651465897
186.24473356743158 21.390781337303075
35.05416325438537 -5.1248544605776924
253.7037952669415 -41.860702574900145
158.3977724969739 57.72642382565005
210.92329032819057 -33.97825397146161
122.46830914156897 28.240368988221515
248.78044691564105 -47.278118106973906
251.71958832559463 -45.89931929885207
267.80691565510125 -30.624033729788835
192.1231696581175 -5.9163508843223624
133.2581536042869 28.2685676152268
36.854443920128844 62.30861522984208
45.39639186014368 60.55001017210737
112.2315497528965 85.75256318968844
258.5615552400307 50.2584988076162
255.302422317551 -30.129609295804464
25.654823978435832 -0.7978755189404481
54.59130951858156 -35.49126475320524
268.864821797983 66.56883433943341
54.31329786514175 -34.942814607048696
161.29725405728877 -59.65089379717107
115.52245811248643 -14.707078369137866
260.13539863932095 -35.8365296493062
187.4320352379079 7.971612330805365
49.19702872646525 42.387256329769805
39.88953083532653 39.118067311210346
161.27271455892898 -59.691332545099506
217.53422838605326 -59.1848236228507
34.82653726582831 57.08225377216889
166.27415814460872 11.297441897679875
74.21954216681159 -45.703453849532124
84.78121848807324 26.323956788434536
222.1579596588953 4.4810889830059635
148.82343258492978 18.105619751703273
120.27557414574021 36.05464625672997
160.22259823829265 -59.82932623518042
266.34745316133404 -31.513687683866156
15.666017876006286 -22.264455667457348
263.6703204824826 -29.325218914418567
242.22691162937844 54.211399409654824
219.59780700584264 35.41068585215941
259.8851689483169 -36.21896215948626
218.88181673088587 35.097120242083705
241.99140430929612 54.84585148934335
34.11431525334369 -17.733202936119003
207.42230130387648 26.496114596183283
153.13816187877399 -1.0771764932500736
11.06152090503614 -20.652130719840116
152.13215570157928 11.764078495894417
74.01605319739234 -51.16934182515913
36.87571636900641 0.7926962420259777
169.69548948286015 -61.4420810372449
98.01775960309226 4.918317822784466
17.9007092833728 -72.78740444099627
137.36161405322514 10.940111092887879
197.9685686684957 -62.66216069326847
233.2120180964646 30.303537690059336
170.0816099033879 12.999351780651764
231.0789165407179 29.944252516967843
170.7264372017687 1.1144586302224104
178.90755197326698 -1.839128545022061
183.90937860692307 36.32251612357047
83.78427971165927 -5.6180354121240565
227.8906577850782 5.7629610695302045
151.04724307328215 42.53513659551062
36.676543543759706 -4.614754704740995
164.31167523420356 -52.35258707850947
231.14523068498895 29.89231751725103
170.8013585732587 1.6148328090990605
59.8479459227307 -67.65853430413621
132.66300168714466 45.17537221529822
186.11702365708186 7.338517432833608
38.22351599840291 61.47310677542044
24.474040232909722 -12.79418792129842
210.86121573776427 54.37248282182349
127.91965315690562 65.95752842974838
252.76813639915886 35.074341800022964
221.872716132404 9.273151077411873
247.6530517513081 40.131367320073636
36.412636526400824 62.095734084937995
73.44007320736516 2.901527575085366
180.47083001693323 -18.86735966734624
232.9246253674235 24.079247352878202
32.49460451006544 -10.21538192881687
132.7672297948566 52.255273151420674
150.5277994726949 2.7081698897999518
161.0209993177866 -59.50744825831404
213.66290596035455 52.1045426773579
185.7433121521882 15.738258008683905
6.819047116737932 4.935444075639602
258.5131116806811 -29.409708813319362
162.13687410039228 12.670111222997587
109.70577425395493 -25.08487522320332
15.554428935606046 -21.522171598340336
84.6718790756238 26.26254829727194
3.7410442757354105 -39.26557772600089
226.65599413068182 1.585865081465105
63.68658048687567 5.590195689184648
62.74417891653962 -31.477932666537946
156.70424533247706 17.83926313967284
222.43548577371018 8.979795668194038
166.33713183833495 -58.912515604840316
109.327358529995 37.76785233864472
204.19148557992025 -30.00041752856317
85.95780381672714 69.48791899013152
97.95003465929987 4.9520245016035425
186.10151421470155 7.31085797742245
239.5437206044239 -14.140438938409817
86.27549234980788 -53.758812670906956
62.81251827021726 51.111814136617326
261.31532879174915 -34.41231444687375
193.7817079304565 8.725661578012623
177.17073983148518 -27.427680034160318
185.5809642402643 30.06139912793372
98.00507156565749 4.899464586847772
169.50959998694282 40.459233231985614
266.81586895425994 -29.08432483368185
8.93458793192047 1.2469175186617234
152.5083655923307 -12.600670762062858
150.3273014138675 1.9285230138784695
149.8958701630045 2.7836952816112395
17.03702113784954 -72.23448429536711
161.9565602131448 12.581629828325354
186.0866691086944 -18.75614773901278
150.29263342166234 2.5451347301832983
154.2270488407041 -33.55797310417291
147.8129286722432 26.55559768572352
54.61044811175505 -35.57957517599189
181.0353301493017 -3.9090521763506776
170.12887220829901 23.420149746129212
194.7595985525 34.94575913562964
15.589048577053685 -22.040546882401586
14.02707859834922 0.567290828262889
104.90279651159003 -55.84395478160596
201.2757618004366 36.25111753888957
13.35380493796078 -72.66149753240582
165.80129224610738 11.077293282605762
202.3460419029827 11.764472710302831
149.54531758363748 1.667938204779123
5.63632550927035 0.45061761781020315
218.57590238889475 33.49093667007983
265.10367492087755 -28.211875920970233
227.47191089808814 57.09661121424191
266.3398079874729 -29.93549348617039
9.390426849990021 -50.74769983705519
135.9368203276221 1.2135044542735336
203.2231987947578 50.340215127240384
10.684479179628688 41.27053447570504
83.76631484264149 -5.469165900649274
265.0718169284594 -28.730414442216045
223.98344641426092 -68.74162169173225
157.02662428841248 -43.873839574207715
70.63176487574235 2.016520762255431
213.92547463810214 52.3686598797616
227.5246612252206 70.72177807071236
266.4479378458248 -28.5540223269994
261.36754910259214 -34.413471144589494
229.63858738723928 2.0770465171966075
209.99241818302795 62.387859629458575
73.43585073749462 2.988987869366288
195.22460109346494 2.548907383004372
130.1861811388498 13.120416337816279
126.97631072051881 26.994007053900244
54.1505297296687 -28.073639427799435
202.47223453170292 47.21197272936129
250.12469314579278 -46.41840564159923
27.639671582207082 -59.87113127147493
169.39194477161934 17.683325250560994
215.7993016925168 23.99510308304915
101.34040962747275 21.404249937226723
194.40342055749446 27.470522959369724
192.1185660751837 8.520219799400783
40.30374854537572 -8.157547439684093
240.0650634824204 41.452769601321556
225.23088574074708 22.839893883544118
111.96050892267372 75.10547963166725
86.82011861896726 -45.546463953340556
190.26108848940083 11.164638935894148
14.332507472814578 -27.343322948215366
190.9949376037826 16.341010994656536
190.6328936858371 41.22889666438255
65.5146405797353 19.260449206085443
225.32348550229366 42.26413209526818
256.3484139452813 -22.720586938839503
211.58256787957208 34.25789963952407
133.17182130244328 33.35865426804757
13.332447559042075 73.0171423199668
153.94865088598786 -58.98098780204124
218.16048376796834 32.83487879297587
218.27318413711393 33.06994038617362
67.56674128223152 35.329349275480475
150.7931863997231 1.8357912826801954
81.04889629535207 -24.524953093801816
166.78904751205917 -5.454616485851298
180.43179449511214 -18.815903142917932
120.45795030912278 44.23153064695333
83.84352585364508 -5.366911684349487
5.06224652652171 59.3150142686007
150.23208539002863 2.519153815535485
65.41671352381356 15.454081073962088
207.76399131342058 60.13265094048663
154.11090856708336 -33.58343576120414
190.4860151158561 11.644558287878825
95.45722348452958 -27.24665751643028
206.17959328534957 -27.275358874512342
150.05942745689143 2.1123096802282206
143.90317075533972 61.32102397838013
258.1434894782211 -23.50636983069006
27.308883444735667 -0.7363868882646543
51.95514331770724 2.701873615643683
116.06188012471787 37.94606350368254
134.81659563284487 -43.671751993180564
226.40755534829196 -43.61288987309859
150.19346352676826 2.131867725224042
38.26359132092189 61.38391748789256
216.3189601313432 34.87959756820633
73.56475517920695 3.026027598463784
178.7935526278099 23.518307203821358
227.05998699146005 33.356372955962385
161.4102610723682 -60.217969300314806
264.1827481059267 -28.35610654117789
246.86870363227763 -24.45585707565038
177.42598195939732 51.76754135145672
51.08570187678563 -62.51308017222357
36.645124164782644 62.018159546051415
2.488773265261181 -24.96166091351707
3.658832666719789 -30.2737447965432
186.07217312636436 -18.750345907915012
244.00689917527328 19.44505678795115
197.68318392882958 -3.2920330377030997
196.6685443560019 67.77442617552343
178.49953278072883 11.647000403696383
70.4477962304477 -1.293877954650703
247.15366742848343 -35.436940355541374
34.14373201271335 -17.769908340606133
157.125891665963 -58.34536682065824
74.82889109382724 -70.19054673866826
36.04624446419479 -4.277003530896905
213.72798504633016 -0.3972902644061693
161.24297000460572 -60.38977185669462
214.95273812483654 6.1514699194323175
161.64701475985513 -60.03648662108095
28.25170539891116 -13.782065907619673
268.08158989284215 -29.352743604117087
247.63469451545924 45.70314135742714
150.4751994833765 2.823920885536723
253.64645860767993 -41.815946781268266
160.98342148295208 -59.59291356070544
127.84807569049067 65.79734785818547
210.55892662100763 54.38554953894158
49.34401955751197 -41.13758216103868
45.39547509740774 60.51855621817669
105.51667428973386 25.273153178253036
109.39669169758866 37.76180446627531
22.25250918245349 -73.61446949242738
79.29286024844768 -51.95718261914221
3.023701187311261 50.47164068297616
113.10201713129538 31.70546684559981
216.08313838593455 -49.25337772754999
50.72310957282956 -37.20286026569347
36.944073139249845 28.275062338377662
10.604327733805269 40.95534099334309
266.2162113522949 15.889958281337647
51.85144359732787 -53.55370588620577
263.229954571011 -37.19631713257356
130.44653470299846 1.0276768306041988
54.718691207208664 -26.34997288202185
186.10002802780951 -18.73458548348594
238.99066108873245 66.33472209288924
83.81449658509136 -5.456292140125372
266.7348238866141 -28.504855368136777
149.64586237682144 2.1713737772290553
216.7238710872795 32.763665126085534
44.84420108830164 13.706197076612597
150.36590976908238 1.8292505233192216
267.2997452365379 -29.21606623730642
136.87270016013736 16.675545955127774
229.10067106912877 7.056913522333727
141.8842039002205 29.70189859765244
4.698067964375875 16.558359479633392
260.0739639226798 -35.77824238181782
227.99404414212685 57.164033684139184
169.2311716583257 18.07687115959938
215.14505065960864 52.893276853172345
259.9871994546445 -35.94017299189415
12.579844019369183 -72.7342257931675
74.19458781007215 -66.41289560892776
161.04899555164067 -59.485117265308
18.08922562555742 49.503366425242305
133.69185479091018 20.07643505453865
39.89497614076158 30.19105501395439
100.77008453500393 -74.22863258642872
242.61419838958548 13.135219819108492
196.85808494618405 36.65321390033442
207.27835800480025 4.019198329898548
15.957489381664955 -21.774100502678493
30.170361325000698 -9.51991125520946
8.916809639517533 -43.36727198636542
0.22880771163834956 -57.64796698373676
186.21050357062697 12.898337011486234
